"Re: [問題] 有關「二手機」討論串,"
"[心得] HTC Desire 700 使用心得,"
"[心得] iPad Air入手兩個禮拜心得,"
"[心得] Galaxy J 入手3日簡短心得,"
"[心得] fonepad7—華碩品質 __ __ __ __ ,"
"[問題] 一般手機的防潮能力?,"
"[心得] 開箱 Adonit與Dagi觸控筆,"
"[討論] Google帳號被盜,"
"[閒聊] 今天中午的小米行動電源&活塞耳機2,"
"Re: [問題] 該買ipad還是安卓平板?,"
"[心得] htc維修手機真的很爛,"
"[閒聊] 紅米,"
"[新聞] 台灣預購2萬支紅米機　1分鐘秒殺售罄,"
"[討論] 第一批紅米剛搶購時，黃牛價賣到多少?,"
"[問題] 大家的紅米收到了嗎？,"
"[討論] 紅米機出貨到貨討論置底文,"
"Re: [問題] 剛剛父母自己去通信行買了26牌手機....,"
"[討論] 寫給長輩的HTC操作手冊,"
"Re: [討論] 寫給長輩的HTC操作手冊 passionyeh請進^^,"
"Re: [討論] 寫給長輩的HTC操作手冊,"
"Re: [討論] 寫給長輩的HTC操作手冊 fxckhtc請進,"
"Re: [討論] 寫給長輩的HTC操作手冊 fxckhtc請進,"
"[心得] 拼音輸入法使用經驗及推薦,"
"Re: [心得] 剛收到紅米的心得,"
--經檢舉引戰，原PO編輯加上型號後解除鎖文--
"[心得] Sony QX100簡單心得分享,"
"[心得] 台哥大微量上網299詳解,"
"Re: [心得] BenQ F3真是爛透了!,"
"[心得] iPhone 5 & iPhone 5s 的比較&心得,"
"[心得] Nexus7 2013 二代小心得,"
"[問題] 想問>_<,"
"[問題] 中華大省 規格CP值 如何選?,"
"Re: [問題] New One 拍照紅中?,"
"[問題] 第一次搶的問題,"
"[心得] 今日開賣前開箱一下, 小米行動電源,"
"Re: [討論] HTC new one送修紫光卻被要求換殼費用,"
"Re: [討論] 小米當初到底怎麼紅起來的?,"
"[心得] ASUS Padfone mini 4.3 簡單開箱,"
"Re: [心得] Htc, 小米的情勢和服貿的關係,"
"Re: [心得] Htc, 小米的情勢和服貿的關係,"
"Re: [心得] Htc, 小米的情勢和服貿的關係,"
"[心得] G pro2 微，開箱。,"
"Re: [心得] Htc, 小米的情勢和服貿的關係,"
"[閒聊] 如果HTC拿掉SENSE跟保固..,"
"Re: [閒聊] 台灣大網路變差了,"
"[心得] Galaxy S5試玩體驗心得,"
"[心得] M320實機試用心得,"
"[問題] 大家上網傳輸流量最多一個月幾G呢,"
"[心得] essential tpe Koffer Powerpack簡介測試,"
"[心得] 小米MDY-02-AD鋰聚合版行動電源簡介測試,"
"[心得] HTC One M8 使用5天心得,"
"[問題] m8 18000該衝嗎?,"
"[問題] 小米官網進不去？,"
"[閒聊] 還是退訂了Zenfone 5和6,"
"[心得] 台灣三洋SANYO SYPP-02行動電源簡介測試,"
"[閒聊] 銀白色hTC One M8開箱,"
"[心得] DEBOCH T12000磷酸鋰鐵行動電源簡介測試,"
"[新聞] Zenfone惹眾怒　華碩：兩岸同規同價,"
"Re: [新聞] ZENFONE兩岸同規同價「價格補充」（更新）,"
"Re: [新聞] 華碩：兩岸同規同價{價格補充},"
Zenfone新的補償方案出爐
Re: Zenfone新的補償方案出爐
Re: Zenfone新的補償方案出爐
"[討論] ZenFone 討論相關置底文,"
"Re: [心得] 台灣三洋SANYO SYPP-02行動電源補充說明,"
"[心得] ONPRO MB-SS520L 行動電源簡介及測試,"
"[心得] HARMONIE 10200快充行動電源簡介及測試,"
"[問題] 手機跟電腦ram有何不同?,"
"[心得] 開箱 HTC One max 冰川銀,"
"Re: [問題] zenfone支援頻段,"
"[心得] 再出擊！小米5200mAh行動電源簡介及測試,"
"[心得]七電QD185SX標準版五節電池行動電源盒簡測,"
"[情報] LG G2 更新 D80220b(OTA還沒),"
"[情報] 王雪紅：三星下黑手　打亂宏達電出貨節奏,"
"[心得] BSMI認證AMACROX PB7800/PB10400簡介測試,"
"[心得]聯想的逆襲?小新行動電源簡介及測試,"
"Re: [心得] Zenfone5 拍照,"
"Re: [心得] Zenfone5 拍照,"
"[心得]真有那麼大?電力至尊S6 33000行動電源簡測,"
"Re: [心得] Zenfone5 拍照,"
"Re: [心得] Zenfone5 拍照,"
"[情報] 小米，為抄襲而生的品牌？,"
"[閒聊] Note3 2個月使用上的小心得,"
"[心得] M210使用兩天退貨心得,"
"[新聞] 傳澳洲部分使用者的蘋果裝置被駭鎖機勒索,"
"Re: [新聞] 中華電4G開台 (官方文件好讀版),"
"[問題] 說服老爸買Note 3,"
"[心得]漢美光電降壓式高效率行動電源簡介及測試,"
"[心得] 假小米行動電源網拍出沒 評價100%≠正品,"
"Re: [問題] sony zl評價如何,"
"Re: [心得] 假小米行動電源網拍出沒 評價100%≠正品,"
"[問題] 全台816缺貨 ? ,"
"Re: [心得] 台哥提前續約小陷阱,"
"[新聞] 5.5吋iPhone 6提前賣 想逼死誰,"
"[心得] 充電電流&變壓器測試(SP & 816),"
"[心得] 電信三雄4G網速測試,"
"Re: [心得] 中華大省單門號轉全能平板會有問題,"
"[討論] 4G LTE 草創期 Q&A,"
"[情報] 中華電信可NP至4G之原3G方案清單,"
"Re: [心得] Re: [心得] 升級4G還送550M！？,"
"Re: [新聞] 國產機泛紫光！維修多替代機得等兩周惹怨,"
"[心得] 4G 分享器 ZTE MF910,"
"[心得] 中華提前購機方案升4G我的有解了,"
"[討論] 中華 升級4G 常見問題與板友經驗,"
"[心得] 幾款大輸出USB Adapter測試,"
"[心得] 千萬別買台灣大的M8,"
"[討論] 中華3G購機方案搭配mPro無法升級4G,"
"[心得] 中華680-提督機開箱(vivotab note 8),"
"[問題] 想請板友推薦萬元內非韓、陸品牌手機,"
zenphone5蕭敬騰單曲鈴聲還原設定後不見
"[討論] 4G 訊號 回報 速度文,"
"[心得] 中華 NP 7-11 NP 中華,"
"[心得] 680全能平板月付592元心得 (離島版),"
"[閒聊] 今天到種花差點冰抖,"
"[心得] 4G LTE 700頻段 台灣大VS遠傳 捉對廝殺,"
"[心得] 全能680真的很誇張爛,"
"[問題] HTC的內建微博不能關嗎?,"
"[心得] G3簡單開箱文&心得(32G白),"
"Re: [閒聊] 來不及辦大省方案了,"
"[閒聊] 此板應開放噓文,"
"Re: [閒聊] 此板應開放噓文,"
"Re: [閒聊] 此板應開放噓文,"
"Re: [閒聊] 此板應開放噓文,"
"Re: [閒聊] 此板應開放噓文,"
"Re: [閒聊] 此板應開放噓文,"
"Re: [問題]  SONY Z1 進水,"
"[心得] LG G3 32G 金色開箱 ,"
"[心得] InFocus M510/M511 音樂隨行包開箱,"
"Re: [情報] LG G2 16G 剩餘可用空間10.6G ??,"
"[心得] OPPO Find7a拍照大PK與小感想,"
"[參選] Honorguard06,"
"[心得] M8使用3個月 + 4G使用心得,"
"[心得]Lenovo Yoga Tablet 10 B8000使用心得 ,"
"Re: [轉錄] Nokia XL 實測 (比價王,"
"[問題] 低月租存在的意義?,"
"Re: [問題] 手機掉了,警察只給我報遺失不給我報侵佔,"
"[心得] G3無線充電座開箱&心得,"
"[討論] iPhone5可升級中華LTE，其他手機可以嗎??,"
"[MobileComm] 看板 選情報導,"
"[閒聊] 102年平板$680吃到飽 ""3766"" 升級成功,"
"[心得] M8 Dot View 更新後心得,"
"[問題] 行動數據分享給wifi流量是相通的嗎?,"
"Fw: [教學] 打直錄影的影片，在電腦播放方法之一,"
"[心得] M511灰色開箱及簡易心得,"
"[心得] 已升4G，但想要重新用全能平板升級的流程,"
"Re: [情報] 紅米 Note 暗地傳送資料至中國 ,"
"Re: [情報] 紅米 Note 暗地傳送資料至中國 ,"
"[心得] 超瞎的紅米Note品質，喇叭音量解決法,"
"Re: [心得]G3 32g微微心得,"
"[閒聊] 萬元以下五吋拍照好續航強的4G手機,"
"[心得]線也是關鍵，數款Micro USB線材壓降測試,"
"[分享] 失而復得!!! 我的26小時手機尋回記,"
"[心得] 幾款USB電壓電流測試器準確性測試,"
"Re: [問題] M210使用不到一個月送修判定受潮...,"
"[心得] 台南手機消費小心得,"
"Re: [問題] 看影片平板是否還是Android比較好？,"
"Re: [問題] 看影片平板是否還是Android比較好？,"
"Re: [心得] 一張玻璃保護貼的真相,"
"Re: [心得] 一張玻璃保護貼的真相,"
"[心得] 收全新5S遇到特別經驗  已報案,"
"Re: [心得] 收全新5S遇到特別經驗  以報案,"
"Re: [轉錄] Zealer LG G3測評,"
"Re: [情報] 調查顯示小米手機近 1/4 為銀髮用戶,"
"Re: [新聞] 小米會是三星的勁敵，原因是小米更為無恥,"
"[問題] 小米抄襲了APPLE什麼?,"
"Re: [新聞] 蘋果會露餡 陸官媒籲公職禁用,"
"[心得] 認識你的行動電源(圖片版),"
"[心得] Galaxy S5 簡單心得,"
"Re: [心得] Galaxy S5 簡單心得,"
"[心得] E8 開箱心得分享,"
"[心得]目前我拍過最美的手機照,"
"[心得] E8入手幾天小心得,"
"[閒聊] 用iPhone 5s紀錄日本行！一些照片分享,"
"[問題] 上大學換手機,"
"[心得] 台灣之星 4G LTE 測速 (嘉義市),"
"[心得] InFocus M810體驗心得(拍照部分),"
"[心得] 像鬼一般的通訊行,"
"[心得] 皇家送修NPFI心得,"
"Re: [討論] G3更新V10h,"
"[心得] 皇家送修NPFI心得_很糟糕的經驗,"
"[心得] Oneplus one一加國際版64G數天雜感,"
"[MobileComm] 看板 選情報導,"
"[討論] 嘉義市中華4G開台了！！！！,"
"[問題] PadFone S使用兩週遇到的問題&心得,"
"[心得] M8 Find7a 1020 920 M模式PK(附RX100M3),"
"[心得] 以G Pro2 為例  LG行銷策略大有瑕疵,"
"[新聞] 內建霸王軟體 逾九成用戶不滿 ,"
"[心得] 台灣之星測試心得,"
"[閒聊] 祖國太神拉,"
"[討論] 4G訊號、速度回報文,"
"[閒聊] iPhone6 發表會轉播『討論區』,"
"Re: [討論] Android裡最穩定順暢的手機是??,"
"Re: [閒聊] 三星開酸了,"
"[心得] 帶著智慧型手機徒步環島37天的經驗分享,"
"[心得] Nexus 5 vs. Oneplus One 心得,"
"[心得] 華為Mediapad X1 開箱動手玩,"
"Re: [心得] Acer Liquid X1個人弱心得,"
"[問題] 台灣之星4g封ptt,"
"Re: [問題] 台灣之星4g封ptt,"
"Re: [問題] 台灣之星4g封ptt,"
"Re: [問題] 台灣之星4g封ptt,"
"[討論] 1萬2以內手機,"
"Re: [心得] 蝴蝶2的 近一週心得,"
"[心得] iPhone6初步心得,"
"[心得] Z3快速心得,"
"Fw: [情報] 各網購通路購物金訊息 ,"
"[心得] anidees五輸出25W Adapter簡介及測試,"
"[情報] HTC，賺錢了,"
"[心得] 帶自動辨識的anidees 6USB 50W電源簡測,"
"[閒聊] 三星新旗艦-Note4體驗有感,"
"[心得] 重新發文4G取代光纖/ADSL當固網的可行性,"
"[問題] HTC M8上方圖示,"
"[情報] 《科技》4G吃到飽倒數，台灣之星加碼再,"
"[心得] 星巴克REFRESHERS冰搖沁爽行動電源簡測,"
"Fw: [問卦] 有沒有HTC輸入國旗圖案的八掛,"
"Re: [問卦] 有沒有HTC輸入國旗圖案的八掛,"
"Re: [心得] 誠心反推Acer X1，除非它降價到5000,"
"[心得] ASUS Zenfone5 X Acer E3,"
"[討論] HTC desire eye,"
"[問題] E8並沒有想像中的順,"
"[閒聊] 淺談小米個資問題,"
"Re: [閒聊] 淺談小米個資問題,"
"[心得] HTC 維修太瞎了....,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[心得] INFOCUS M320 開箱+使用心得,"
"Re: [新聞] IDC：台灣手機市場Q3大洗牌 Zenfone5第一,"
"Re: [問題] 請問業者頻段分佈？,"
"[閒聊] 今天有小米行動電源(10400)開賣,"
"Re: [討論] 電力稍大的android平版,"
"[問題] 請問只有HTC有內建手電筒嗎?,"
"[心得] HTC RE 機車試用~,"
"[道歉] 致 Rain(Rain),"
"[閒聊] 台哥大3G速度捷運藍線有感提升,"
"[心得] NEXUS 6 簡易開箱!,"
"[心得] 中年大叔的小玩具 - ASUS Padfone mini,"
"[心得] 迷你高畫質相機-Padfone mini (貓多慎入),"
"Re: [問題] Z3的4K錄影在電腦播速度減慢,"
"[心得] 松下Lumix CM1 不專業開箱與懶人實拍,"
"[心得] Acer Liquid Jade S 使用一週心得,"
"Re: [問題] Apple還有甚麼新梗??,"
"[問題] 柯文哲的手機,"
"[心得] 吃到飽方案總整理,"
"[情報] Sony Xperia Z3微薰紫1/27開賣 售價19900,"
"[問題] FB 現在手機app完全癱瘓,"
"[心得] 解約不一定會虧錢 選對時間還能省錢!!,"
"Re: [討論] 頻率和傳輸量（每秒資料量）,"
"[心得] InFocus M810藍寶石特仕版開箱+心得,"
"[情報] 華碩行動電源 ZenPower大揭密 / 番外篇,"
"Fw: [軟體] Line備份程式 免Root,"
"Re: [問題] 照相功能佳的定義？,"
"[心得] 教學:維修 過年時鋼化玻璃模的處置與清潔,"
"[心得] 弧形螢幕貼玻璃保護貼去除不服貼 (白邊),"
"[情報] acer E2 Android 4.4 KK 刷機,"
"[心得] ASUS初心作ZenPower 9600mAh行動電源測試,"
"[心得] SONY CP-B20四輸出20000mAh行動電源測試,"
"[情報] 搶先曝光！5吋ASUS ZenFone 2動手玩 3/9,"
"[情報] LG 旗艦新機 G4 可能會於 4 月發表,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"Re: [問題]新買三星a5狂當 該換機？,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[心得] 預付卡上網資費總整理,"
"[情報] 聯發科新處理器曝光：跑分亮了,"
"[問題] 為什麼HTC Butterfly 蝴蝶機 照相那麼爛?,"
"[討論] 結果SAMSUNG HTC新旗艦機都不能換電池,"
"[心得] 紫米ZMI PB810 10000mAh行動電源簡介測試,"
"Re: [問題] 4G 每5Mhz頻寬*7.5=理論值37.5mbps,"
"[心得] 國內電信歷史小整理 1G -> 4G + B.B.CALL,"
"[閒聊] 高通Quick Charge 2.0手機週邊配件,"
"[討論] 什麼樣的東西符合CAT.4? 以及Zenfone2與CA的愛恨情仇,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[心得] S6和M9體驗心得,"
"Re: [問題] Zenfone2 規格,"
"Re: [問題] 台灣大4g可否當固網用?,"
"[心得] 手機分享熱點 USB 2.0 3.0是不會有影響的,"
"Re: [心得] 手機分享熱點 USB 2.0 3.0是不會有影響的,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"Re: [轉貼] 關於現在HTC的真相,希望大家暫緩一個月,"
"[心得] hTC One M9 金包銀開箱,"
"[心得] ZF2的相機最佳化選項建議關閉,"
"[閒聊]支援 QC2.0行動電源不專業開箱...,"
"[心得] hTC One M9數天心得,"
"[心得] 手機遺失遭侵占(破案了!!!),"
"Re: [心得] 手機遺失遭侵占(破案了!)IMEI無法找手機了,"
"[閒聊] 從高通處理器看近年手機變化,"
"Re: [心得] 手機遺失遭侵占(破案了!!!)[回覆問題],"
"Re: [閒聊] S6 官方預購正式出爐,"
"[心得] 手機掉了是要告竊盜 還是 侵占呢,"
"[心得] 我論 HTC ONE M9 五天使用心得,"
"Re: [心得] 手機遺失遭侵占(破案了!!!)[明天上報],"
"Re: [心得] 手機遺失遭侵占(破案了!!!)[報導之後],"
"Re: [閒聊] S6未上市 卻慘遭怒摔 ,"
"[新聞] Galaxy S6將預裝56個app，不允許刪除,"
"[心得] 台哥大超能省可以升4G啦~~,"
"[情報] 外媒專業打臉：M9靠作弊解決過熱問題！,"
"Re: [問題] 想換手機(M8.M9 or...Z3),"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[閒聊] 送一下自己畫的菜兵online貼圖,"
"[問題]我的Zenfone2 551ML 2G/32G 出子龍任務了,"
"[情報] HTC良心福利：手機碎屏進水免費維修 !?,"
"Re: [心得] zenfone2名不虛傳!!,"
"[問題] 花兩萬多買M9的邏輯是？,"
"[討論] 遠傳店長對我真好之我不帥啊。,"
"Re: [討論] 現在為什麼都沒人在說手機不能換電池,"
"Re: [心得] M9送修回來無法更新,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[閒聊] 能理性點嗎？？,"
"[心得] 淺談手機的電源管理,"
"[討論] 神鬼微軟,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[心得] Zenfone 2 大阪一周遊使用心得（圖多,"
"Re: [問題] 臺灣大哥大門號自動保留 後續發展,"
"[心得] 松下CM1入手小小心得：值，還是不值？,"
"[心得] 教阿母用line成功,決定分享教學檔案～,"
"[閒聊] 相機raw的用途簡介,"
"[情報] 無法升級 ANDROID 5.0 是藉口，QUALCOMM 證實 SNAPDRAGON 80,"
"[心得] S6 使用雜感,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"[閒聊] 告別G3&使用近一年的心得,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"Re: [情報] Android 5.0變吃電怪獸：Google難辭其咎,"
"[情報] sony xperia m4 aqua 雙卡售價出爐,"
"[情報] 華碩皇家門市電話一覽,"
"[問題] 剛辦遠傳 收訊超差 7日內 退租的方式?,"
"[閒聊] HTC網路商店的端午賀卡很有梗,"
"[問題] 哪家電信局可以用信用卡繳費?,"
"[心得] S6使用超簡短心得,"
"Re: [情報] 中華4G每月多100多2GB+100話費,"
"[心得] 我的Z3………,"
"Re: [閒聊] 各種價位的手機/平板列表,"
"Re: [閒聊] 讓老人去直營真的要小心..,"
"Re: [閒聊] 各種價位的手機/平板列表(2015/07/04更新),"
"[新聞] Apple Store傳下半年在台開幕 迎接iPhone,"
"[心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: Re: [心得] 悲哀！蘋果iPhone利潤狂虐Androi,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"[心得] 淺談安卓及IOS備份心得,"
"Re: [心得] 悲哀！蘋果iPhone利潤狂虐Android手機,"
"[問題] 中華輕鬆省333帳單金額暴增!!,"
"Re: [問題] 中華輕鬆省333帳單金額暴增!!,"
"Re: [問題] 中華輕鬆省333帳單金額暴增!!,"
"[問題] 手機重置還是慢(含耐用手機推薦),"
"[閒聊] USB 鬆掉常見原因,"
"Re: [閒聊] 各種價位的手機/平板列表(2015/08/02更新),"
"[心得] 神腦不專業店員害我們續約虧大了~,"
"[心得] M9+使用一個月心得,"
"Re: [討論] htc在國外的知名度？,"
"Re: [討論] htc在國外的知名度？,"
"[情報] Apple 向媒體發送邀請函，將在9/9發表新,"
